orig.ident,nCount_RNA,nFeature_RNA,percent.mt,percent.rb,RNA_snn_res.0.5,seurat_clusters,RedGreen,RNA_snn_res.0.2,RNA_snn_res.0.3,RNA_snn_res.1,RNA_snn_res.0.8,repairment,specimen
s1,11457,2968,17.6224142445666,25.3993191935062,23,23,red,1,8,8,23,bad_repair,s1
s1,23512,4006,1.93092888737666,21.1764205512079,23,23,red,11,16,22,23,bad_repair,s1
s1,11404,3349,4.98070852332515,28.779375657664,28,28,red,2,1,6,6,bad_repair,s1
s1,92983,9782,7.82938816772959,32.0370390286396,24,24,red,1,2,5,0,bad_repair,s1
s1,42744,6943,3.62390043046977,31.6933370765488,28,28,red,2,1,4,3,bad_repair,s1
s1,10648,2990,5.94477836213373,19.3557475582269,23,23,red,1,8,8,9,bad_repair,s1
s1,16902,4277,3.21855401727606,33.4398296059638,28,28,red,2,1,4,3,bad_repair,s1
s1,15212,4529,3.62214041546148,22.6597423087037,28,28,red,2,1,6,6,bad_repair,s1
s1,24596,5767,4.30557814278745,25.7724833306229,28,28,red,2,11,18,18,bad_repair,s1
s1,10538,3380,3.70089200986905,23.7521351300057,28,28,red,2,1,4,3,bad_repair,s1
s1,8869,2933,4.80324726575713,27.0041718344796,24,24,red,0,0,0,0,bad_repair,s1
s1,12172,3564,4.11600394347683,28.9599079855406,28,28,red,2,1,4,6,bad_repair,s1
s1,17929,4923,3.21824976295387,20.8265937866027,28,28,red,2,1,6,6,bad_repair,s1
s1,11216,3562,11.8134807417974,25.0445791726106,24,24,red,1,2,2,1,bad_repair,s1
s1,47597,7594,4.55280795008089,29.0879677290586,24,24,red,0,0,5,0,bad_repair,s1
s1,12446,2847,1.97653864695484,19.8939418287,23,23,red,1,8,8,9,bad_repair,s1
s1,8338,2895,5.52890381386424,32.4658191412809,24,24,red,0,0,5,4,bad_repair,s1
s1,14508,4218,10.4218362282878,23.6628067273229,24,24,red,10,5,32,26,bad_repair,s1
s1,30803,7421,10.3853520760965,12.2325747492127,18,18,red,6,6,17,15,bad_repair,s1
s1,9224,3183,4.78100607111882,22.3005203816132,19,19,red,3,3,1,2,bad_repair,s1
s1,18360,4618,5.12527233115469,30.0708061002179,24,24,red,0,0,5,0,bad_repair,s1
s1,11438,3050,1.79227137611471,38.8004895960832,24,24,red,1,2,2,1,bad_repair,s1
s1,17052,4166,3.89983579638752,34.8639455782313,28,28,red,2,1,4,3,bad_repair,s1
s1,10815,3329,5.67730004623209,28.1830790568655,24,24,red,0,0,0,0,bad_repair,s1
s1,59027,7659,7.55755840547546,37.464211293137,24,24,red,0,0,0,4,bad_repair,s1
s1,94079,9791,4.45370380212375,31.226947565344,24,24,red,0,0,5,0,bad_repair,s1
s1,113475,9370,4.81956378056841,44.2485128883014,24,24,red,0,0,5,0,bad_repair,s1
s1,12957,4077,16.6859612564637,18.1291965732809,24,24,red,0,0,5,4,bad_repair,s1
s1,10702,3151,3.46664174920576,30.7419173986171,28,28,red,2,1,4,3,bad_repair,s1
s1,10800,3383,2.61111111111111,27.4166666666667,12,12,red,2,1,4,3,bad_repair,s1
s1,35687,7187,9.01448706812004,23.5407851598621,24,24,red,1,2,5,1,bad_repair,s1
s1,27086,4314,3.90238499593886,19.0762755667134,23,23,red,11,16,22,23,bad_repair,s1
s1,16224,3071,2.16346153846154,20.5374753451677,23,23,red,11,16,22,23,bad_repair,s1
s1,12571,3655,12.2185983613078,26.3622623498528,24,24,red,1,2,2,1,bad_repair,s1
s1,25956,5938,4.23794113114502,24.9152411773771,24,24,red,0,0,5,0,bad_repair,s1
s1,10301,3428,3.85399475779051,21.2018250655276,19,19,red,3,3,1,2,bad_repair,s1
s1,47284,7507,4.61889857034092,29.2932070044835,24,24,red,0,0,5,0,bad_repair,s1
s1,18113,4370,3.11378567879424,17.6944735825098,15,15,red,8,10,15,16,bad_repair,s1
s1,10122,3276,9.40525587828492,21.4384508990318,28,28,red,2,1,4,3,bad_repair,s1
s1,56357,8425,7.62460741345352,27.1377113756942,24,24,red,1,2,5,0,bad_repair,s1
s1,8388,3149,3.35002384358608,15.0453028135432,20,20,red,11,18,31,27,bad_repair,s1
s1,10680,3223,8.94194756554307,31.001872659176,24,24,red,0,0,0,4,bad_repair,s1
s1,14791,4268,5.70617267257116,25.5898857413292,24,24,red,0,0,0,0,bad_repair,s1
s1,42249,6821,5.66403938554759,32.1167364908045,24,24,red,0,0,5,0,bad_repair,s1
s1,12210,3461,7.09254709254709,32.9156429156429,24,24,red,1,2,2,1,bad_repair,s1
s1,11303,3239,3.51234185614439,31.8764929664691,28,28,red,2,1,6,6,bad_repair,s1
s1,21980,5222,7.0336669699727,30.6869881710646,24,24,red,1,2,2,1,bad_repair,s1
s1,21158,5059,6.51290292088099,28.3769732488893,24,24,red,0,0,5,0,bad_repair,s1
s1,14659,4027,2.93335152466062,30.8752302339859,28,28,red,2,1,6,6,bad_repair,s1
s1,15060,4728,3.83134130146082,15.1128818061089,20,20,red,11,18,31,27,bad_repair,s1
s1,156534,11107,4.77148734460245,36.7313171579337,24,24,red,0,0,5,0,bad_repair,s1
s1,42186,7281,4.19096382686199,29.7255013511592,24,24,red,0,0,5,0,bad_repair,s1
s1,22651,3775,3.52743808220388,20.9527173193237,23,23,red,11,16,22,23,bad_repair,s1
s1,10738,3295,3.35257962376606,28.9998137455765,24,24,red,0,0,0,0,bad_repair,s1
s1,8538,2899,8.56172405715624,28.6952447880066,24,24,red,0,0,0,4,bad_repair,s1
s1,9701,2778,5.96845686011751,31.8523863519225,24,24,red,0,0,0,0,bad_repair,s1
s1,12891,3757,3.19602823675432,30.1916065472035,28,28,red,2,1,6,6,bad_repair,s1
s1,17611,3693,4.82652887399921,15.3142922037363,23,23,red,1,8,8,9,bad_repair,s1
s1,27598,6295,5.36995434451772,21.0776143198783,18,18,red,6,6,17,15,bad_repair,s1
s1,116742,10372,5.6432132394511,35.4568193109592,24,24,red,1,2,2,1,bad_repair,s1
s1,30974,5984,4.18092593788339,27.9976754697488,28,28,red,2,1,4,3,bad_repair,s1
s1,17846,5153,4.71254062535022,15.8971198027569,24,24,red,11,18,31,27,bad_repair,s1
s1,50843,7846,5.51895049466003,30.505674330783,24,24,red,0,0,5,0,bad_repair,s1
s1,21918,3975,5.53882653526782,18.1266538917784,23,23,red,11,16,22,23,bad_repair,s1
s1,25965,6010,4.41748507606393,25.26477951088,28,28,red,2,1,6,6,bad_repair,s1
s1,10240,3049,6.2109375,35.419921875,24,24,red,1,2,2,1,bad_repair,s1
s1,29834,6040,5.42334249513977,27.3044177783737,24,24,red,0,0,5,0,bad_repair,s1
s1,11200,3356,4.01785714285714,30.9821428571429,28,28,red,2,1,4,3,bad_repair,s1
s1,11686,3383,6.35803525586171,31.0029094643163,24,24,red,0,0,0,4,bad_repair,s1
s1,11553,3722,4.00761706915953,22.5396001038691,24,24,red,0,0,5,0,bad_repair,s1
s1,9266,3245,3.20526656594,24.4765810489963,28,28,red,2,1,6,6,bad_repair,s1
s1,111663,10303,6.23304048789662,33.1631784924281,24,24,red,1,2,2,1,bad_repair,s1
s1,13066,3740,3.80376549823971,27.6748813714985,28,28,red,2,1,6,6,bad_repair,s1
s1,12120,3818,5.14851485148515,23.3333333333333,28,28,red,2,1,6,6,bad_repair,s1
s1,66638,8846,4.99414748341787,32.7785947957622,24,24,red,0,0,5,0,bad_repair,s1
s1,9689,3269,15.8943131386108,18.9080400454123,24,24,red,1,2,2,1,bad_repair,s1
s1,22932,5400,4.3563579277865,27.1585557299843,24,24,red,0,0,5,0,bad_repair,s1
s1,29456,6674,3.58161325366649,21.8936719174362,28,28,red,2,1,6,6,bad_repair,s1
s1,25174,4257,18.2609041074124,32.5057599110193,23,23,red,11,16,22,23,bad_repair,s1
s1,132064,10450,5.80248970196269,33.7147140780228,24,24,red,0,0,5,0,bad_repair,s1
s1,14837,4364,5.16950866078048,20.394958549572,28,28,red,2,1,6,6,bad_repair,s1
s1,30142,6130,4.7408931059651,29.3278481852565,28,28,red,2,1,4,3,bad_repair,s1
s1,21329,4878,3.85859627736884,30.4702517698908,28,28,red,2,1,4,3,bad_repair,s1
s1,10274,3556,3.71812341833755,23.603270391279,28,28,red,2,1,6,6,bad_repair,s1
s1,20134,5428,11.0012913479686,17.14512764478,18,18,red,6,6,17,15,bad_repair,s1
s1,64558,8681,4.9862139471483,30.512097648626,24,24,red,0,0,5,0,bad_repair,s1
s1,13613,3790,3.55542496143392,28.1275251597737,24,24,red,0,0,5,0,bad_repair,s1
s1,10881,3455,4.2643139417333,24.6576601415311,19,19,red,3,3,1,2,bad_repair,s1
s1,25336,5896,7.08478054941585,26.5590464161667,24,24,red,0,0,5,4,bad_repair,s1
s1,8427,2899,5.92144298089474,26.747359677228,24,24,red,0,0,0,4,bad_repair,s1
s1,13213,3837,5.44161053507909,26.1333535154772,28,28,red,2,1,4,3,bad_repair,s1
s1,23365,5372,3.37684570939439,29.2702760539268,28,28,red,2,1,6,6,bad_repair,s1
s1,38340,6848,4.85133020344288,28.8158581116328,24,24,red,0,0,5,0,bad_repair,s1
s1,9178,3107,8.69470472869906,27.4351710612334,24,24,red,7,7,9,7,bad_repair,s1
s1,12584,3598,8.01017164653528,31.2698664971392,24,24,red,1,0,5,4,bad_repair,s1
s1,17575,4527,6.32147937411095,22.2019914651494,23,23,red,1,8,8,9,bad_repair,s1
s1,11880,3508,3.81313131313131,28.4006734006734,28,28,red,2,1,4,3,bad_repair,s1
s1,22720,5981,5.86267605633803,15.4929577464789,18,18,red,6,6,11,8,bad_repair,s1
s1,19807,5195,4.67006613823396,23.946079668804,28,28,red,2,1,6,6,bad_repair,s1
s1,31606,6376,4.29348857811808,31.9654495981776,28,28,red,2,1,4,3,bad_repair,s1
s1,14491,3977,6.19694983092954,30.8743357946312,24,24,red,1,2,0,1,bad_repair,s1
s1,12470,4065,3.82518043303929,21.2510024057739,28,28,red,2,1,6,6,bad_repair,s1
s1,53125,6551,3.75717647058824,21.8691764705882,23,23,red,11,16,22,23,bad_repair,s1
s1,31175,6209,5.48195669607057,29.4178027265437,24,24,red,0,0,5,0,bad_repair,s1
s1,8706,3031,16.6781529979325,15.0930392832529,23,23,red,1,8,8,9,bad_repair,s1
s1,26764,5455,6.46017037811986,33.0929606934688,24,24,red,1,2,2,1,bad_repair,s1
s1,8867,2673,4.7028307206496,37.9158678245179,24,24,red,0,0,0,4,bad_repair,s1
s1,19207,5074,6.89332014369761,25.4907065132504,24,24,red,0,0,0,0,bad_repair,s1
s1,17845,5065,2.94760437097226,21.7035584197254,28,28,red,2,11,18,18,bad_repair,s1
s1,9078,3073,4.1418814716898,24.5869134170522,19,19,red,3,3,1,2,bad_repair,s1
s1,8966,3548,6.81463305821994,17.0533125139416,18,18,red,6,6,11,8,bad_repair,s1
s1,11110,3097,7.82178217821782,35.031503150315,24,24,red,1,2,2,1,bad_repair,s1
s1,8475,2611,3.24483775811209,34.8318584070796,28,28,red,2,1,4,3,bad_repair,s1
s1,9778,3277,12.7224381264062,22.0597259153201,24,24,red,1,2,2,1,bad_repair,s1
s1,14752,4358,4.85357917570499,22.9189262472885,19,19,red,3,13,25,20,bad_repair,s1
s1,24616,5567,5.2811179720507,28.7049073773156,24,24,red,0,0,5,0,bad_repair,s1
s1,16579,4458,9.97647626515471,25.2126183726401,24,24,red,0,0,0,4,bad_repair,s1
s1,10847,3491,8.4355121231677,24.5044712823822,24,24,red,1,2,2,1,bad_repair,s1
s1,15084,4197,6.07928931317953,30.3831874834262,24,24,red,0,18,31,27,bad_repair,s1
s1,9690,3362,3.46749226006192,18.5036119711042,19,19,red,3,3,1,2,bad_repair,s1
s1,60007,8307,5.79599046777876,31.1763627576783,24,24,red,1,2,2,1,bad_repair,s1
s1,23298,5261,5.94900849858357,31.2215640827539,24,24,red,0,0,5,0,bad_repair,s1
s1,38371,6715,5.29045372807589,30.3823199812358,24,24,red,0,0,5,0,bad_repair,s1
s1,10009,3270,3.14716754920572,24.7876910780298,28,28,red,2,1,6,6,bad_repair,s1
s1,27267,5555,5.10507206513368,29.211134338211,28,28,red,2,1,4,3,bad_repair,s1
s1,8522,2839,7.12274114057733,28.889931940859,24,24,red,1,2,2,1,bad_repair,s1
s1,26021,5971,8.27024326505515,24.3687790630645,24,24,red,1,2,2,1,bad_repair,s1
s1,17490,4596,4.1852487135506,27.8730703259005,28,28,red,2,1,6,6,bad_repair,s1
s1,30147,6074,7.06537963976515,29.8006435134508,24,24,red,0,0,5,0,bad_repair,s1
s1,8653,2738,5.88235294117647,32.3124927770715,24,24,red,0,0,0,4,bad_repair,s1
s1,12246,3872,9.29283031193859,20.7169688061408,24,24,red,0,0,5,0,bad_repair,s1
s1,11876,3467,6.06264735601213,27.8376557763557,24,24,red,0,0,0,13,bad_repair,s1
s1,16003,4386,6.46753733674936,27.269886896207,24,24,red,0,0,5,4,bad_repair,s1
s1,10134,3253,6.06867969212552,16.6765344385238,23,23,red,1,8,8,9,bad_repair,s1
s1,22089,5592,9.0497532708588,23.8716103037711,24,24,red,0,0,0,0,bad_repair,s1
s1,22219,5172,5.34677528241595,27.4269769116522,24,24,red,0,0,5,0,bad_repair,s1
s1,37422,6308,3.72240927796483,37.2374539041206,28,28,red,2,1,4,3,bad_repair,s1
s1,21098,3626,4.88197933453408,17.4708503175656,23,23,red,11,16,22,23,bad_repair,s1
s1,39111,6869,6.18240392728388,30.6256551865204,24,24,red,0,0,5,0,bad_repair,s1
s1,28627,5840,4.02067977783212,31.4493310511056,28,28,red,2,1,4,3,bad_repair,s1
s1,12850,3788,3.71206225680934,22.5603112840467,24,24,red,0,14,24,21,bad_repair,s1
s1,10063,3136,4.34264135943556,26.3539699890689,24,24,red,7,7,9,7,bad_repair,s1
s1,21100,5387,3.64454976303318,25.2843601895735,28,28,red,2,11,18,18,bad_repair,s1
s1,86645,9549,4.43995614288187,31.0669975186104,24,24,red,0,0,5,0,bad_repair,s1
s1,48317,7943,5.59637394705797,28.7579940807583,24,24,red,1,2,5,1,bad_repair,s1
s1,9770,3206,3.61310133060389,26.7451381780962,28,28,red,2,1,6,6,bad_repair,s1
s1,12724,4055,6.83747249292675,17.5180760767054,19,19,red,3,3,1,2,bad_repair,s1
s1,19982,4893,7.71694525072565,27.9401461315184,24,24,red,1,2,2,1,bad_repair,s1
s1,15326,4254,8.32572099699856,27.1825655748401,24,24,red,0,0,5,0,bad_repair,s1
s1,10287,3298,4.90910858364927,24.53582191115,28,28,red,2,1,4,3,bad_repair,s1
s1,47952,7629,7.99758091424758,31.9507007007007,24,24,red,0,0,5,0,bad_repair,s1
s1,21693,3982,8.14548471857281,18.0565159267967,23,23,red,11,16,22,23,bad_repair,s1
s1,22081,5175,4.42008966985191,27.3447760518093,28,28,red,2,1,4,3,bad_repair,s1
s1,8974,3384,4.14530866948964,16.815244038333,24,24,red,11,18,31,27,bad_repair,s1
s1,48495,7085,3.58181255799567,39.1607382204351,28,28,red,2,1,4,3,bad_repair,s1
s1,10574,3005,9.36258747872139,31.8233402685833,24,24,red,1,2,2,1,bad_repair,s1
s1,16575,4298,7.80693815987934,31.9577677224736,24,24,red,0,0,0,4,bad_repair,s1
s1,13252,4052,3.99939631753698,23.0304859643827,28,28,red,2,1,6,6,bad_repair,s1
s1,36347,6762,6.74883759319889,30.112526480865,12,12,red,2,1,27,22,bad_repair,s1
s1,15753,4631,3.33904653081953,21.1451786961214,28,28,red,2,1,6,6,bad_repair,s1
s1,27122,6066,12.7387360814099,23.4201017624069,24,24,red,1,2,2,1,bad_repair,s1
s1,65552,8785,5.79082255308763,30.0036612155236,24,24,red,0,2,5,0,bad_repair,s1
s1,76930,8892,5.5972962433381,36.6307032367087,24,24,red,0,0,5,0,bad_repair,s1
s1,80456,9323,4.23212687680223,30.5384309436214,24,24,red,0,0,5,0,bad_repair,s1
s1,43354,7340,4.96839968630346,29.9856991281081,24,24,red,0,0,5,0,bad_repair,s1
s1,54235,7993,3.56043145570204,31.0279339909653,28,28,red,2,1,4,3,bad_repair,s1
s1,10319,3336,7.97557902897568,26.6498691733695,24,24,red,1,2,2,1,bad_repair,s1
s1,84040,9647,5.70680628272251,30.8924321751547,24,24,red,0,0,5,0,bad_repair,s1
s1,15495,4647,4.53049370764763,22.1039044853178,28,28,red,2,1,6,6,bad_repair,s1
s1,25594,5471,6.27100101586309,32.4568258185512,24,24,red,0,0,0,4,bad_repair,s1
s1,9279,3067,5.48550490354564,31.167151632719,24,24,red,0,0,0,4,bad_repair,s1
s1,44908,7443,4.98129509218847,29.9078115257861,24,24,red,0,0,5,0,bad_repair,s1
s1,97472,9774,4.89576493762311,34.1359569927774,24,24,red,0,0,5,0,bad_repair,s1
s1,20641,5283,3.71106051063417,26.6459958335352,28,28,red,2,1,6,6,bad_repair,s1
s1,25550,5543,5.44031311154599,26.8767123287671,24,24,red,0,0,5,0,bad_repair,s1
s1,9151,3198,3.24554693476123,22.4784176592722,19,19,red,3,3,1,2,bad_repair,s1
s1,9203,3320,4.86797783331522,21.2865369988047,19,19,red,3,3,1,2,bad_repair,s1
s1,14683,4078,6.95361983245931,27.9506912756249,24,24,red,0,0,0,4,bad_repair,s1
s1,30642,6062,4.89524182494615,32.0768879315972,28,28,red,2,1,4,3,bad_repair,s1
s1,22231,5381,5.19094957491791,26.5485133372318,24,24,red,0,0,5,0,bad_repair,s1
s1,36350,6889,5.939477303989,29.5570839064649,24,24,red,0,0,5,0,bad_repair,s1
s1,12121,2496,1.88103291807607,24.2141737480406,23,23,red,11,16,22,23,bad_repair,s1
s1,18823,4580,5.81735111300005,31.1533761887053,24,24,red,0,0,5,0,bad_repair,s1
s1,10005,3248,10.2148925537231,25.1974012993503,24,24,red,0,0,0,4,bad_repair,s1
s1,15234,4169,9.80701063410792,24.8194827359853,24,24,red,0,0,5,0,bad_repair,s1
s1,8377,1753,1.7906171660499,13.9668138951892,23,23,red,11,16,22,23,bad_repair,s1
s1,87242,9623,7.66832488938814,32.9187776529653,24,24,red,1,2,5,1,bad_repair,s1
s1,18092,4914,3.97413221313288,19.5445500773823,28,28,red,2,1,6,6,bad_repair,s1
s1,82146,9530,5.90655661870328,29.4025272076547,24,24,red,1,2,5,0,bad_repair,s1
s1,24193,5514,4.50543545653702,26.3671309883024,28,28,red,2,1,4,3,bad_repair,s1
s1,11342,3845,3.26221125022042,18.9031916769529,19,19,red,3,3,1,2,bad_repair,s1
s1,9769,2955,5.05681236564643,32.2039103285904,24,24,red,1,2,2,1,bad_repair,s1
s1,10772,3590,14.3520237653175,16.4964723356851,24,24,red,1,2,2,1,bad_repair,s1
s1,9781,2952,9.51845414579286,30.0276045394132,24,24,red,0,0,0,4,bad_repair,s1
s1,142751,10854,6.3109890648752,34.2757668948028,24,24,red,0,0,5,0,bad_repair,s1
s1,32831,6246,3.63680667661661,32.563735493893,28,28,red,2,1,4,3,bad_repair,s1
s1,14945,4523,3.44596855135497,20.2475744396119,19,19,red,3,3,1,2,bad_repair,s1
s1,97521,9845,5.5998195260508,32.2115236718245,24,24,red,1,2,5,0,bad_repair,s1
s1,94495,9671,5.26906185512461,30.7709402613895,24,24,red,0,0,5,0,bad_repair,s1
s1,12580,3555,9.54689984101749,32.1860095389507,24,24,red,1,2,2,1,bad_repair,s1
s1,32324,6370,4.04652889493875,29.8261353792847,24,24,red,0,0,5,0,bad_repair,s1
s1,14049,3814,6.32073457185565,29.0340949533775,24,24,red,0,0,0,0,bad_repair,s1
s1,13100,3997,7.61068702290076,25.3206106870229,24,24,red,0,0,5,4,bad_repair,s1
s1,11777,2217,2.17372845376581,13.4244714273584,23,23,red,11,16,22,23,bad_repair,s1
s1,10157,3383,3.68218962292015,27.4982770503101,10,10,red,7,7,9,7,bad_repair,s1
s1,36030,7245,3.49431029697474,22.40632805995,28,28,red,2,1,6,6,bad_repair,s1
s2,29362,5514,5.55139295688305,36.2407192970506,10,10,green,0,0,0,0,bad_repair,s2
s2,12890,3940,5.93483320403414,23.3359193173002,12,12,green,2,1,4,3,bad_repair,s2
s2,33588,6300,5.14171727998095,31.1003929974991,10,10,green,0,0,5,0,bad_repair,s2
s2,13663,3459,4.96230696040401,34.8971675327527,10,10,green,0,0,0,0,bad_repair,s2
s2,170590,11196,5.91359399730348,36.8708599566211,10,10,green,1,2,5,1,bad_repair,s2
s2,45255,7187,6.2954369682908,31.4992818473097,10,10,green,1,2,14,1,bad_repair,s2
s2,14936,4527,5.44991965720407,21.3778789501875,18,18,green,6,6,17,15,bad_repair,s2
s2,13650,3026,6.02930402930403,18,23,23,green,1,8,8,9,bad_repair,s2
s2,16160,4053,4.88861386138614,31.4851485148515,10,10,green,0,0,5,0,bad_repair,s2
s2,9851,3362,3.90823266673434,23.1651608973708,19,19,green,3,3,1,2,bad_repair,s2
s2,17418,4086,6.38994143988977,31.2952118498105,10,10,green,0,0,0,0,bad_repair,s2
s2,12086,3583,13.1474433228529,28.1317226543108,10,10,green,0,0,13,13,bad_repair,s2
s2,11939,3922,12.9407823100762,20.1775693106625,10,10,green,7,6,9,15,bad_repair,s2
s2,23746,5051,5.83677250905416,33.7277857323339,10,10,green,0,0,5,0,bad_repair,s2
s2,29188,5851,6.31081266273811,32.0885295326847,10,10,green,1,2,2,1,bad_repair,s2
s2,27622,5097,5.42683368329592,21.5697632322062,23,23,green,1,8,8,9,bad_repair,s2
s2,12341,3590,6.94433190179078,28.7253869216433,19,19,green,3,13,25,20,bad_repair,s2
s2,12152,3520,4.70704410796577,34.4223173140224,10,10,green,0,0,0,0,bad_repair,s2
s2,10617,3021,6.24470189319017,31.9016671376095,10,10,green,0,0,0,0,bad_repair,s2
s2,13351,3351,6.07445135195866,33.7353007265373,10,10,green,0,0,5,0,bad_repair,s2
s2,38609,6895,10.1116320029009,26.4601517780828,10,10,green,1,2,2,1,bad_repair,s2
s2,14637,3895,7.03012912482066,26.2280521964884,10,10,green,1,8,8,9,bad_repair,s2
s2,13102,3608,5.10609067317967,30.9723706304381,10,10,green,0,0,0,0,bad_repair,s2
s2,39620,6622,6.63301362948006,32.5567895002524,10,10,green,1,2,2,1,bad_repair,s2
s2,14773,3877,5.96358221078996,29.0936167332295,10,10,green,1,2,2,1,bad_repair,s2
s2,13399,3575,5.07500559743264,36.726621389656,10,10,green,0,0,0,0,bad_repair,s2
s2,28288,5629,7.98925339366516,29.418834841629,10,10,green,1,2,2,1,bad_repair,s2
s2,25599,5140,6.28540177350678,33.9935153716942,10,10,green,1,8,8,9,bad_repair,s2
s2,24273,5145,5.3639846743295,33.341572941128,10,10,green,0,0,5,0,bad_repair,s2
s2,125850,10338,6.40603893524037,35.8379022646007,10,10,green,1,0,5,0,bad_repair,s2
s2,14215,3523,5.19169890960253,38.7759409074921,10,10,green,0,0,0,0,bad_repair,s2
s2,43831,6935,7.10684218931806,36.200406105268,10,10,green,0,0,13,13,bad_repair,s2
s2,20953,4740,7.0157018088102,29.227318283778,10,10,green,0,0,5,0,bad_repair,s2
s2,24455,4923,7.99018605602126,32.1733796769577,10,10,green,0,2,5,0,bad_repair,s2
s2,11959,3172,7.25813195083201,34.3841458315913,10,10,green,1,2,2,1,bad_repair,s2
s2,17369,4202,13.1901663883931,28.1305774655996,10,10,green,0,0,5,4,bad_repair,s2
s2,13840,3297,10.5780346820809,33.0491329479769,10,10,green,1,0,2,4,bad_repair,s2
s2,12855,4127,7.57681835861533,21.3924542979385,12,12,green,2,1,4,3,bad_repair,s2
s2,19741,4434,4.18925079783192,33.7571551593131,10,10,green,0,0,0,0,bad_repair,s2
s2,41122,6715,5.46422839356062,35.9272408929527,10,10,green,0,0,5,0,bad_repair,s2
s2,17161,4443,4.69669599673679,24.6780490647398,19,19,green,3,3,1,2,bad_repair,s2
s2,18078,4333,7.30169266511782,28.9799756610245,10,10,green,1,9,14,14,bad_repair,s2
s2,9542,3027,7.27310836302662,26.6401173758122,19,19,green,3,3,1,2,bad_repair,s2
s2,11802,3343,4.18573123199458,32.3758684968649,10,10,green,0,0,0,0,bad_repair,s2
s2,12079,3834,4.35466512128487,22.1789883268483,12,12,green,2,11,18,18,bad_repair,s2
s2,13721,3805,7.36097952044312,27.4105385904817,12,12,green,2,1,6,6,bad_repair,s2
s2,15244,3773,4.72316977171346,34.4135397533456,10,10,green,0,0,0,0,bad_repair,s2
s2,20717,4870,12.9507168026259,26.2924168557224,10,10,green,0,0,13,4,bad_repair,s2
s2,43901,7070,4.95432905856359,33.5254322225006,10,10,green,1,2,2,1,bad_repair,s2
s2,13590,4224,3.73068432671082,23.392200147167,12,12,green,2,1,6,6,bad_repair,s2
s2,18624,4772,8.78436426116839,29.7411941580756,19,19,green,3,13,25,20,bad_repair,s2
s2,32266,6030,7.94644517448708,30.9923758755346,10,10,green,1,2,2,1,bad_repair,s2
s2,15891,4519,5.43703983386823,22.4592536655969,12,12,green,2,1,6,6,bad_repair,s2
s2,141196,10989,6.69707357148928,33.5632737471317,10,10,green,1,2,2,1,bad_repair,s2
s2,11207,3181,5.94271437494423,31.9978584813063,10,10,green,0,0,0,0,bad_repair,s2
s2,12889,3798,7.70424392893165,28.5825122197222,10,10,green,0,0,0,0,bad_repair,s2
s2,13806,3557,5.6569607417065,34.6008981602202,10,10,green,0,0,0,0,bad_repair,s2
s2,11593,4128,16.9671353402916,13.9825756922281,18,18,green,6,6,11,8,bad_repair,s2
s2,55656,7455,6.76476929711082,35.0689952565761,10,10,green,0,0,5,0,bad_repair,s2
s2,16324,4037,5.27444253859348,28.7735849056604,10,10,green,0,0,5,0,bad_repair,s2
s2,13933,3512,8.99303811095959,33.1586880068901,10,10,green,0,0,0,4,bad_repair,s2
s2,24677,4650,7.8575191473842,30.8060136969648,10,10,green,1,2,2,1,bad_repair,s2
s2,17379,3999,6.87036078025203,36.8318085045169,10,10,green,0,0,5,0,bad_repair,s2
s2,9845,2901,11.7013712544439,30.0050787201625,10,10,green,0,0,0,4,bad_repair,s2
